chNFe,cnpj_emit,nNFe,cProd,cEAN,cBarra,xProd,NCM,CEST,indEscala,CFOP,uCom,qCom,vUnCom,vProd,cEANTrib,cBarraTrib,uTrib,qTrib,vUnTrib,indTot,xPed,nItemPed,nLote,qLote,dFab,dVal,cAgreg
35230831388753000140550010000146871013533051,31388753000140,14687,RR-6800-3,7898671424903,RR-6800-3,"RR-6800/03 LOCAO CORPORAL BERRY PIE MELU RUBY ROSE",33072010,2002700,S,5405,DZ,4,45.03,180.12,7898671424903,RR-6800-3,DZ,4,45.03,1,92405,7,30090,4,"2023-06-01 00:00:00","2026-06-01 00:00:00",7184805
35230831388753000140550010000146871013533051,31388753000140,14687,RR-4401,7898671424873,RR-4401,"RR-4401 SABONETE FACIAL MELU RUBY ROSE",34012010,2003600,S,5405,DZ,8,38.64,309.12,7898671424873,RR-4401,DZ,8,38.64,1,92405,8,30116,8,"2023-07-24 00:00:00","2026-07-24 00:00:00",7184905
35230801402063000137550020000764111013532053,01402063000137,76411,F862,7898671424354,F862,"HB F862 ILUMINADOR MELU RUBY ROSE",33049100,2001300,S,5403,DZ,24,21.11,506.64,7898671424354,F862,DZ,24,21.11,1,106805,1,2306ba03,24,"2023-06-01 00:00:00","2028-06-01 00:00:00",7183805
35230801402063000137550020000764111013532053,01402063000137,76411,F518,7898671424385,F518,"HB F518 GEL PARA SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,48,12.13,582.24,7898671424385,F518,DZ,48,12.13,1,106805,2,23MAY01,48,"2023-05-01 00:00:00","2028-05-01 00:00:00",7183905
35230801402063000137550020000764111013532053,01402063000137,76411,F571,7898671424392,F571,"HB F571 SOMBRA DE SOBRANCELHA MELU RUBY ROSE",33042010,2001000,S,5403,DZ,48,17.85,856.8,7898671424392,F571,DZ,48,17.85,1,106805,3,2305ba05,48,"2023-05-01 00:00:00","2028-05-01 00:00:00",7184005
35230801402063000137550020000764111013532053,01402063000137,76411,RR-6120,6932159608568,RR-6120,"RR-6120 BLUSH RUBY ROSE",33049100,2001300,S,5403,DZ,36,18.38,661.68,6932159608568,RR-6120,DZ,36,18.38,1,106805,4,23J0027,36,"2023-04-28 00:00:00","2028-04-27 00:00:00",7184105
35230831388753000140550010000146831013524053,31388753000140,14683,RR-872-5,7898671429786,RR-872-5,"RR-872-5 BASE LIQUIDA MELU RUBY ROSE",33049990,2001500,S,5405,DZ,24,34.85,836.4,7898671429786,RR-872-5,DZ,24,34.85,1,117505,1,1902/23-3,24,"2023-05-24 00:00:00","2026-05-24 00:00:00",7178205
35230831388753000140550010000146831013524053,31388753000140,14683,RR-871,7898671425801,RR-871,"RR-871 BLUSH COMPACTO MELU RUBY ROSE",33049100,2001300,S,5405,DZ,24,26.81,643.44,7898671425801,RR-871,DZ,24,26.81,1,117505,2,106230022,24,"2023-06-01 00:00:00","2026-06-01 00:00:00",7178305
35230831388753000140550010000146831013524053,31388753000140,14683,RR-6600-2,7898671425252,RR-6600-2,"RR-6600/2 BODY SPLASH FRUIT SALAD MELU RUBY ROSE",33072010,2002700,S,5405,DZ,4,72.29,289.16,7898671425252,RR-6600-2,DZ,4,72.29,1,117505,3,30111,4,"2023-07-18 00:00:00","2026-07-18 00:00:00",7178405
35230831388753000140550010000146831013524053,31388753000140,14683,RR-6800-1,7898671424880,RR-6800-1,"RR-6800/01 LOCAO CORPORAL BUTTERCREAM MELU RUBY ROSE",33072010,2002700,S,5405,DZ,4,45.03,180.12,7898671424880,RR-6800-1,DZ,4,45.03,1,117505,4,30078,4,"2023-06-01 00:00:00","2026-06-01 00:00:00",7178505
35230831388753000140550010000146831013524053,31388753000140,14683,RR-6800-3,7898671424903,RR-6800-3,"RR-6800/03 LOCAO CORPORAL BERRY PIE MELU RUBY ROSE",33072010,2002700,S,5405,DZ,4,45.03,180.12,7898671424903,RR-6800-3,DZ,4,45.03,1,117505,5,30090,4,"2023-06-01 00:00:00","2026-06-01 00:00:00",7178605
35230831388753000140550010000146831013524053,31388753000140,14683,RR-4401,7898671424873,RR-4401,"RR-4401 SABONETE FACIAL MELU RUBY ROSE",34012010,2003600,S,5405,DZ,8,38.64,309.12,7898671424873,RR-4401,DZ,8,38.64,1,117505,6,30116,8,"2023-07-24 00:00:00","2026-07-24 00:00:00",7178705
35230831388753000140550010000146511013457050,31388753000140,14651,RR-6600-1,7898671425269,RR-6600-1,"RR-6600/1 BODY SPLASH BUTTERCREAM MELU RUBY ROSE",33072010,2002700,S,5405,DZ,4,56.42,225.68,7898671425269,RR-6600-1,DZ,4,56.42,1,85605,1,30110,4,"2023-07-14 00:00:00","2026-07-14 00:00:00",7129505
35230831388753000140550010000146511013457050,31388753000140,14651,RR-6600-2,7898671425252,RR-6600-2,"RR-6600/2 BODY SPLASH FRUIT SALAD MELU RUBY ROSE",33072010,2002700,S,5405,DZ,4,56.42,225.68,7898671425252,RR-6600-2,DZ,4,56.42,1,85605,2,30111,4,"2023-07-18 00:00:00","2026-07-18 00:00:00",7129605
35230831388753000140550010000146511013457050,31388753000140,14651,RR-6800-1,7898671424880,RR-6800-1,"RR-6800/01 LOCAO CORPORAL BUTTERCREAM MELU RUBY ROSE",33072010,2002700,S,5405,DZ,4,35.14,140.56,7898671424880,RR-6800-1,DZ,4,35.14,1,85605,3,30078,4,"2023-06-01 00:00:00","2026-06-01 00:00:00",7129705
35230831388753000140550010000146511013457050,31388753000140,14651,RR-6800-2,7898671424897,RR-6800-2,"RR-6800/02 LOCAO CORPORAL FRUIT SALAD MELU RUBY ROSE",33072010,2002700,S,5405,DZ,4,35.14,140.56,7898671424897,RR-6800-2,DZ,4,35.14,1,85605,4,30081,4,"2023-06-01 00:00:00","2026-06-01 00:00:00",7129805
35230831388753000140550010000146511013457050,31388753000140,14651,RR-4401,7898671424873,RR-4401,"RR-4401 SABONETE FACIAL MELU RUBY ROSE",34012010,2003600,S,5405,DZ,32,30.16,965.12,7898671424873,RR-4401,DZ,32,30.16,1,85605,5,30116,32,"2023-07-24 00:00:00","2026-07-24 00:00:00",7129905
35230831388753000140550010000146511013457050,31388753000140,14651,806-1,7898671426723,806-1,"HB 806-1 PERFUME CAPILAR PINK WISHES REVIV RUBY ROSE",33059000,2002100,S,5405,DZ,8,23.27,186.16,7898671426723,806-1,DZ,8,23.27,1,85605,6,30101,8,"2023-07-11 00:00:00","2026-07-11 00:00:00",7130005
35230831388753000140550010000146511013457050,31388753000140,14651,806-2,7898671426716,806-2,"HB 806-2 PERFUME CAPILAR BERRY DREAMS REVIV RUBY ROSE",33059000,2002100,S,5405,DZ,8,23.27,186.16,7898671426716,806-2,DZ,8,23.27,1,85605,7,30102,8,"2023-07-13 00:00:00","2026-07-13 00:00:00",7130105
35230831388753000140550010000146511013457050,31388753000140,14651,327,7898671422169,327,"HB 327 SABONETE CREMOSO FACIAL ON-OFF RUBY ROSE",34013000,2003700,S,5405,DZ,48,22.28,1069.44,7898671422169,327,DZ,48,22.28,1,85605,8,4920623007,48,"2023-07-01 00:00:00","2026-07-01 00:00:00",7130205
35230831388753000140550010000146511013457050,31388753000140,14651,P100,"SEM GTIN",P100,"HB P100 COLONIA FEELS MOOD 100ML RUBY ROSE",33030020,2000800,S,5405,DZ,8,116.88,935.04,"SEM GTIN",P100,DZ,8,116.88,1,85605,9,30093,8,"2023-07-01 00:00:00","2026-07-01 00:00:00",7130305
35230831388753000140550010000146511013457050,31388753000140,14651,851,7898671423623,851,"HB 851 PO BANANA MOOD RUBY ROSE",33049100,2001300,S,5405,DZ,72,19.45,1400.4,7898671423623,851,DZ,72,19.45,1,85605,10,107230103,72,"2023-07-01 00:00:00","2026-07-01 00:00:00",7130405
35230831388753000140550010000146511013457050,31388753000140,14651,855-G1,7900083002799,855-G1,"HB 855-G1 PO COMPACTO MOOD RUBY ROSE",33049100,2001300,S,5405,DZ,120,19.13,2295.6,7900083002799,855-G1,DZ,120,19.13,1,85605,11,107230042,120,"2023-07-01 00:00:00","2026-07-01 00:00:00",7130505
35230831388753000140550010000146511013457050,31388753000140,14651,860M,7898671423043,860M,"HB 860M ILUMINADOR SOLTO MOOD RUBY ROSE",33049100,2001300,S,5405,DZ,24,21.77,522.48,7898671423043,860M,DZ,24,21.77,1,85605,12,107230049,24,"2023-07-01 00:00:00","2026-07-01 00:00:00",7130605
35230831388753000140550010000146511013457050,31388753000140,14651,322,7898671423302,322,"HB 322 SABONETE MOUSSE FACIAL DE LIMPEZA FEELS MOOD RUBY ROSE",34012010,2003600,S,5405,DZ,8,31.26,250.08,7898671423302,322,DZ,8,31.26,1,85605,13,163201,8,"2023-01-01 00:00:00","2026-01-01 00:00:00",7130705
35230831388753000140550010000146511013457050,31388753000140,14651,319,7898671420431,319,"HB 319 SERUM FACIAL ARGILA ROSA RUBY ROSE 30ML",33049990,2001500,S,5405,DZ,20,32.68,653.6,7898671420431,319,DZ,20,32.68,1,85605,14,4920623006,20,"2023-07-01 00:00:00","2026-07-01 00:00:00",7130805
35230831388753000140550010000146511013457050,31388753000140,14651,912-1,7898671424644,912-1,"HB 912-1 CORRETIVO LIQUIDO STAY FIX RUBY ROSE",33049990,2001500,S,5405,DZ,36,24.27,873.72,7898671424644,912-1,DZ,36,24.27,1,85605,15,2477/23-1,36,"2023-06-13 00:00:00","2026-06-13 00:00:00",7130905
35230831388753000140550010000146511013457050,31388753000140,14651,409,7898671422312,409,"HB 409 PEELING GEL FACIAL ON-OFF RUBY ROSE",33049990,2001500,S,5405,DZ,24,22.72,545.28,7898671422312,409,DZ,24,22.72,1,85605,16,4920623011,24,"2023-07-01 00:00:00","2026-07-01 00:00:00",7131005
35230831388753000140550010000146511013457050,31388753000140,14651,408,7898671422602,408,"HB 408 HIDRATANTE UNIFORMIZADOR FACIAL ON-OFF RUBY ROSE",33049990,2001500,S,5405,DZ,24,22.16,531.84,7898671422602,408,DZ,24,22.16,1,85605,17,4920623009,24,"2023-07-01 00:00:00","2026-07-01 00:00:00",7131105
35230831388753000140550010000146511013457050,31388753000140,14651,RR-5603,7900083000382,RR-5603,"RR-5603 CREME FACIAL NUTRITIVO DE COCO MELU RUBY ROSE",33049910,2001400,S,5405,DZ,40,16.11,644.4,7900083000382,RR-5603,DZ,40,16.11,1,85605,18,30108,40,"2023-07-21 00:00:00","2026-07-21 00:00:00",7131205
35230831388753000140550010000146511013457050,31388753000140,14651,873-G2,7898671424552,873-G2,"HB 873-G2 BASE LIQUIDA STAY FIX RUBY ROSE",33049990,2001500,S,5405,DZ,72,33.9,2440.8,7898671424552,873-G2,DZ,72,33.9,1,85605,19,2014/23,72,"2023-05-17 00:00:00","2026-05-17 00:00:00",7131305
35230831388753000140550010000146511013457050,31388753000140,14651,RR-4400,7898671424910,RR-4400,"RR-4400 SABONETE FACIAL ESFOLIANTE MELU RUBY ROSE",34012010,2003600,S,5405,DZ,32,33.38,1068.16,7898671424910,RR-4400,DZ,32,33.38,1,85605,20,30103,32,"2023-07-11 00:00:00","2026-07-11 00:00:00",7131405
35230831388753000140550010000146511013457050,31388753000140,14651,RR-563-1,7898671426532,RR-563-1,"RR-563/1 BATOM LIQUIDO MATTE MELU RUBY ROSE",33041000,2000900,S,5405,DZ,128,23.43,2999.04,7898671426532,RR-563-1,DZ,128,23.43,1,85605,21,2371,128,"2023-06-13 00:00:00","2026-06-13 00:00:00",7131505
35230831388753000140550010000146511013457050,31388753000140,14651,RR-7500,7898671426945,RR-7500,"RR-7500 AQUA TINT MELU RUBY ROSE",33041000,2000900,S,5405,DZ,72,21.01,1512.72,7898671426945,RR-7500,DZ,72,21.01,1,85605,22,2371,72,"2023-06-06 00:00:00","2026-06-06 00:00:00",7131605
35230831388753000140550010000146511013457050,31388753000140,14651,RR-861,7898671425924,RR-861,"RR-861 ILUMINADOR SOLTO MELU RUBY ROSE",33049100,2001300,S,5405,DZ,24,23.09,554.16,7898671425924,RR-861,DZ,24,23.09,1,85605,23,105230050,24,"2023-04-01 00:00:00","2026-04-01 00:00:00",7131705
35230807243175000179550010000324671013544053,07243175000179,32467,207,8681554621457,207,"HB 207 LENCO DEMAQUILANTE MELU RUBY ROSE",48182000,2004400,S,5403,DZ,8,22.96,183.68,8681554621457,207,DZ,8,22.96,1,116305,1,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230801402063000137550020000764021013506053,01402063000137,76402,514,6932159605062,514,"HB 514 LAPIS DE OLHOS FEELS MOOD RUBY ROSE",33042010,2001000,S,6403,DZ,336,8.97,3013.92,6932159605062,514,DZ,336,8.97,1,90505,1,23J0009,336,"2023-02-14 00:00:00","2028-02-13 00:00:00",7162405
35230801402063000137550020000764021013506053,01402063000137,76402,7527,6932159605369,7527,"HB 7527 CONTORNO MARMORIZADO RUBY ROSE",33049100,2001300,S,6403,DZ,240,17.27,4144.8,6932159605369,7527,DZ,240,17.27,1,90505,2,23J0029,240,"2023-02-20 00:00:00","2028-02-19 00:00:00",7162505
35230801402063000137550020000764021013506053,01402063000137,76402,8406,6295125035554,8406,"HB 8406 DELINEADOR LIQUIDO PRETO RUBY ROSE",33042010,2001000,S,6403,DZ,216,14.67,3168.72,6295125035554,8406,DZ,216,14.67,1,90505,3,22J0182,216,"2022-10-26 00:00:00","2027-10-25 00:00:00",7162605
35230801402063000137550020000764021013506053,01402063000137,76402,8519,6932159605222,8519,"HB 8519 TINTED BALM FEELS MOOD RUBY ROSE",33041000,2000900,S,6403,DZ,540,10.89,5880.6,6932159605222,8519,DZ,540,10.89,1,90505,4,23J0048,540,"2023-01-31 00:00:00","2028-01-30 00:00:00",7162705
35230801402063000137550020000764021013506053,01402063000137,76402,9354,6295125006028,9354,"HB 9354 TRIO SOMBRAS PARA SOBRANCELHA RUBY ROSE",33042010,2001000,S,6403,DZ,504,15.41,7766.64,6295125006028,9354,DZ,504,15.41,1,90505,5,22J0183,504,"2022-12-15 00:00:00","2027-12-14 00:00:00",7162805
35230801402063000137550020000764021013506053,01402063000137,76402,F861,7898671429403,F861,"HB F861 BLUSH COMPACTO RUBY ROSE",33049100,2001300,S,6403,DZ,168,17.94,3013.92,7898671429403,F861,DZ,168,17.94,1,90505,6,23MAR03,168,"2023-03-02 00:00:00","2028-03-01 00:00:00",7162905
35230801402063000137550020000764021013506053,01402063000137,76402,S01,7898671421582,S01,"HB S01 ESPONJA FEELS SOFT BLENDER",96162000,2006200,S,6403,DZ,744,10.19,7581.36,7898671421582,S01,DZ,744,10.19,1,90505,7,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230801402063000137550020000764021013506053,01402063000137,76402,S02,"SEM GTIN",S02,"HB S02 ESPONJA FEELS SOFT BLENDER",96162000,2006200,S,6403,DZ,456,10.19,4646.64,"SEM GTIN",S02,DZ,456,10.19,1,90505,8,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230801402063000137550020000764021013506053,01402063000137,76402,6121,6932159608353,6121,"HB 6121 BLUSH RUBY ROSE",33049100,2001300,S,6403,DZ,240,19.22,4612.8,6932159608353,6121,DZ,240,19.22,1,90505,10,23J0058,240,"2023-04-28 00:00:00","2028-04-27 00:00:00",7163205
35230801402063000137550020000764021013506053,01402063000137,76402,7533,6932159607677,7533,"HB 7533 MAKE UP KIT RUBY ROSE",33049990,2001500,S,6403,DZ,24,26.11,626.64,6932159607677,7533,DZ,24,26.11,1,90505,11,23J0050,24,"2023-04-27 00:00:00","2028-04-26 00:00:00",7163305
35230801402063000137550020000764021013506053,01402063000137,76402,F859-G2,7898671428130,F859-G2,"HB F859-G2 ILUMINADOR COMPACTO RUBY ROSE",33049100,2001300,S,6403,DZ,360,17.94,6458.4,7898671428130,F859-G2,DZ,360,17.94,1,90505,12,2306ba05,360,"2023-06-01 00:00:00","2028-06-01 00:00:00",7163405
35230801402063000137550020000764051013521054,01402063000137,76405,F862,7898671424354,F862,"HB F862 ILUMINADOR MELU RUBY ROSE",33049100,2001300,S,5403,DZ,24,21.11,506.64,7898671424354,F862,DZ,24,21.11,1,117405,1,2306ba03,24,"2023-06-01 00:00:00","2028-06-01 00:00:00",7175605
35230801402063000137550020000764051013521054,01402063000137,76405,F518,7898671424385,F518,"HB F518 GEL PARA SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,5403,DZ,24,12.13,291.12,7898671424385,F518,DZ,24,12.13,1,117405,2,23MAY01,24,"2023-05-01 00:00:00","2028-05-01 00:00:00",7175705
35230807243175000179550010000324441013407051,07243175000179,32444,207,8681554621457,207,"HB 207 LENCO DEMAQUILANTE MELU RUBY ROSE",48182000,2004400,S,6102,DZ,64,17.91,1146.24,8681554621457,207,DZ,64,17.91,1,80105,1,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230831388753000140550010000146301013409056,31388753000140,14630,332,7898671423906,332,"HB 332 DISCO DE ALGODAO RUBY ROSE",56012110,2006500,S,6102,DZ,160,12.53,2004.8,7898671423906,332,DZ,160,12.53,1,78605,1,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230831388753000140550010000146301013409056,31388753000140,14630,327,7898671422169,327,"HB 327 SABONETE CREMOSO FACIAL ON-OFF RUBY ROSE",34013000,2003700,S,6102,DZ,40,22.28,891.2,7898671422169,327,DZ,40,22.28,1,78605,2,4920623007,40,"2023-07-01 00:00:00","2026-07-01 00:00:00",7104605
35230831388753000140550010000146301013409056,31388753000140,14630,851,7898671423623,851,"HB 851 PO BANANA MOOD RUBY ROSE",33049100,2001300,S,6102,DZ,96,19.45,1867.2,7898671423623,851,DZ,96,19.45,1,78605,3,107230103,96,"2023-07-01 00:00:00","2026-07-01 00:00:00",7104705
35230831388753000140550010000146301013409056,31388753000140,14630,855-G1,7900083002799,855-G1,"HB 855-G1 PO COMPACTO MOOD RUBY ROSE",33049100,2001300,S,6102,DZ,168,19.13,3213.84,7900083002799,855-G1,DZ,168,19.13,1,78605,4,107230042,168,"2023-07-01 00:00:00","2026-07-01 00:00:00",7104805
35230831388753000140550010000146301013409056,31388753000140,14630,855-G2,7898671423111,855-G2,"HB 855-G2 PO COMPACTO MOOD RUBY ROSE",33049100,2001300,S,6102,DZ,72,19.13,1377.36,7898671423111,855-G2,DZ,72,19.13,1,78605,5,107230046,72,"2023-07-01 00:00:00","2026-07-01 00:00:00",7104905
35230831388753000140550010000146301013409056,31388753000140,14630,322,7898671423302,322,"HB 322 SABONETE MOUSSE FACIAL DE LIMPEZA FEELS MOOD RUBY ROSE",34012010,2003600,S,6102,DZ,16,31.26,500.16,7898671423302,322,DZ,16,31.26,1,78605,6,163201,16,"2023-01-01 00:00:00","2026-01-01 00:00:00",7105005
35230831388753000140550010000146301013409056,31388753000140,14630,319,7898671420431,319,"HB 319 SERUM FACIAL ARGILA ROSA RUBY ROSE 30ML",33049990,2001500,S,6102,DZ,12,32.68,392.16,7898671420431,319,DZ,12,32.68,1,78605,7,4920623006,12,"2023-07-01 00:00:00","2026-07-01 00:00:00",7105105
35230831388753000140550010000146301013409056,31388753000140,14630,323,7898671424194,323,"HB 323 FIXADOR DE MAQUIAGEM STAY FIX RUBY ROSE",33049990,2001500,S,6102,DZ,48,30.5,1464,7898671424194,323,DZ,48,30.5,1,78605,8,165429BA,48,"2023-06-05 00:00:00","2025-06-05 00:00:00",7105205
35230831388753000140550010000146301013409056,31388753000140,14630,300N,7898671428192,300N,"HB 300N AGUA MICELAR ULTRA 120 ML RUBY ROSE",34012010,2805600,S,6102,DZ,16,22.73,363.68,7898671428192,300N,DZ,16,22.73,1,78605,9,30070,16,"2023-06-05 00:00:00","2026-06-05 00:00:00",7105305
35230831388753000140550010000146301013409056,31388753000140,14630,334,7898671420035,334,"HB 334 BRUMA FIXADORA PERFECT GLOW",34012010,2003600,S,6102,DZ,42,36.48,1532.16,7898671420035,334,DZ,42,36.48,1,78605,10,135/23-1,42,"2023-01-13 00:00:00","2026-01-13 00:00:00",7105405
35230831388753000140550010000146301013409056,31388753000140,14630,503,7898622119926,503,"HB 503 TROPIC MASCARA DE CILIOS CURVA E VOLUME RUBY ROSE",33042010,2001000,S,6102,DZ,108,24.25,2619,7898622119926,503,DZ,108,24.25,1,78605,11,A157A,108,"2023-06-06 00:00:00","2025-08-25 00:00:00",7105505
35230831388753000140550010000146301013409056,31388753000140,14630,408,7898671422602,408,"HB 408 HIDRATANTE UNIFORMIZADOR FACIAL ON-OFF RUBY ROSE",33049990,2001500,S,6102,DZ,24,22.16,531.84,7898671422602,408,DZ,24,22.16,1,78605,12,4920623009,24,"2023-07-01 00:00:00","2026-07-01 00:00:00",7105605
35230831388753000140550010000146301013409056,31388753000140,14630,409,7898671422312,409,"HB 409 PEELING GEL FACIAL ON-OFF RUBY ROSE",33049990,2001500,S,6102,DZ,24,22.72,545.28,7898671422312,409,DZ,24,22.72,1,78605,13,4920623011,24,"2023-07-01 00:00:00","2026-07-01 00:00:00",7105705
35230801402063000137550020000763591013402050,01402063000137,76359,F862,7898671424354,F862,"HB F862 ILUMINADOR MELU RUBY ROSE",33049100,2001300,S,6102,DZ,120,16.47,1976.4,7898671424354,F862,DZ,120,16.47,1,79905,1,2306ba03,120,"2023-06-01 00:00:00","2028-06-01 00:00:00",7101805
35230801402063000137550020000763591013402050,01402063000137,76359,RR-6120,6932159608568,RR-6120,"RR-6120 BLUSH RUBY ROSE",33049100,2001300,S,6102,DZ,180,14.34,2581.2,6932159608568,RR-6120,DZ,180,14.34,1,79905,2,23J0027,180,"2023-04-28 00:00:00","2028-04-27 00:00:00",7101905
35230801402063000137550020000763591013402050,01402063000137,76359,F518,7898671424385,F518,"HB F518 GEL PARA SOBRANCELHAS MELU RUBY ROSE",33042010,2001000,S,6102,DZ,96,9.46,908.16,7898671424385,F518,DZ,96,9.46,1,79905,3,23MAY01,96,"2023-05-01 00:00:00","2028-05-01 00:00:00",7102005
35230807243175000179550010000324631013540059,07243175000179,32463,203,"SEM GTIN",203,"HB 203 LENCO DEMAQUILANTE BASICS RUBY ROSE",48182000,2004400,S,5403,DZ,8,22.96,183.68,"SEM GTIN",203,DZ,8,22.96,1,119305,1,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230807243175000179550010000324631013540059,07243175000179,32463,201,8681554621396,201,"HB 201 LENCO DEMAQUILANTE FEELS MOOD RUBY ROSE",48182000,2004400,S,5403,DZ,8,22.96,183.68,8681554621396,201,DZ,8,22.96,1,119305,2,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230801402063000137550020000763801013449050,01402063000137,76380,9357,6932159605949,9357,"HB 9357 SOMBRAS PARA SOBRANCELHA RUBY ROSE",33042010,2001000,S,5403,DZ,24,14.71,353.04,6932159605949,9357,DZ,24,14.71,1,77805,1,23J0031-1,24,"2023-01-09 00:00:00","2028-01-08 00:00:00",7127505
35230807243175000179550010000324581013508058,07243175000179,32458,201,8681554621396,201,"HB 201 LENCO DEMAQUILANTE FEELS MOOD RUBY ROSE",48182000,2004400,S,6403,DZ,192,17.91,3438.72,8681554621396,201,DZ,192,17.91,1,90605,1,,0,"0000-00-00 00:00:00","0000-00-00 00:00:00",
35230831388753000140550010000146731013513055,31388753000140,14673,300N,7898671428192,300N,"HB 300N AGUA MICELAR ULTRA 120 ML RUBY ROSE",34012010,2805600,S,6102,DZ,72,22.73,1636.56,7898671428192,300N,DZ,72,22.73,1,90705,1,30070,72,"2023-06-05 00:00:00","2026-06-05 00:00:00",7164405
35230831388753000140550010000146731013513055,31388753000140,14673,305,7898622118349,305,"HB 305 AGUA TERMAL COCO RUBY ROSE",33049990,2001500,S,6404,DZ,24,30.1,722.4,7898622118349,305,DZ,24,30.1,1,90705,2,163607,24,"2022-01-01 00:00:00","2025-01-01 00:00:00",7164505
35230831388753000140550010000146731013513055,31388753000140,14673,306,7898622118356,306,"HB 306 AGUA TERMAL SEM FRAGRANCIA RUBY ROSE",33049990,2001500,S,6404,DZ,8,30.1,240.8,7898622118356,306,DZ,8,30.1,1,90705,3,161207,8,"2023-01-31 00:00:00","2026-01-31 00:00:00",7164605
35230831388753000140550010000146731013513055,31388753000140,14673,319,7898671420431,319,"HB 319 SERUM FACIAL ARGILA ROSA RUBY ROSE 30ML",33049990,2001500,S,6404,DZ,40,32.68,1307.2,7898671420431,319,DZ,40,32.68,1,90705,4,4920723001,40,"2023-07-24 00:00:00","2026-07-24 00:00:00",7164705
35230831388753000140550010000146731013513055,31388753000140,14673,320,7898622119384,320,"HB 320 SABONETE MOUSSE FACIAL DE LIMPEZA NUVEM DE ALGODAO RUBY ROSE",34012010,2003600,S,6102,DZ,16,33.63,538.08,7898622119384,320,DZ,16,33.63,1,90705,5,164087BA,16,"2023-03-01 00:00:00","2026-03-01 00:00:00",7164805
35230831388753000140550010000146731013513055,31388753000140,14673,321,7898622119391,321,"HB 321 SABONETE MOUSSE FACIAL DE LIMPEZAFRUTAS VERMELHAS RUBY ROSE",34012010,2003600,S,6102,DZ,24,33.63,807.12,7898622119391,321,DZ,24,33.63,1,90705,6,164084,24,"2023-03-13 00:00:00","2026-03-13 00:00:00",7164905
35230831388753000140550010000146731013513055,31388753000140,14673,327,7898671422169,327,"HB 327 SABONETE CREMOSO FACIAL ON-OFF RUBY ROSE",34013000,2003700,S,6102,DZ,200,22.28,4456,7898671422169,327,DZ,200,22.28,1,90705,7,4920623007,64,"2023-07-01 00:00:00","2026-07-01 00:00:00",7165005
35230831388753000140550010000146731013513055,31388753000140,14673,334,7898671420035,334,"HB 334 BRUMA FIXADORA PERFECT GLOW",34012010,2003600,S,6102,DZ,36,36.48,1313.28,7898671420035,334,DZ,36,36.48,1,90705,8,139/23-1,36,"2023-01-16 00:00:00","2026-01-16 00:00:00",7165105
35230831388753000140550010000146731013513055,31388753000140,14673,566-G1,7898671429021,566-G1,"HB 566-G1 BATOM LIQUIDO MOOD RUBY ROSE",33041000,2000900,S,6404,DZ,320,18.59,5948.8,7898671429021,566-G1,DZ,320,18.59,1,90705,9,2261/23-1,320,"2023-05-31 00:00:00","2026-05-31 00:00:00",7165205
35230831388753000140550010000146731013513055,31388753000140,14673,581,7898671422114,581,"HB 581 STAY FIX DILUIDOR DE MAQUIAGEM RUBY ROSE",34012010,2003600,S,6102,DZ,36,18.38,661.68,7898671422114,581,DZ,36,18.38,1,90705,10,695/22-1,36,"2022-02-10 00:00:00","2025-02-10 00:00:00",7165305
35230831388753000140550010000146731013513055,31388753000140,14673,805,7898671424576,805,"HB 805 SHAMPOO A SECO FRESH REVIV RUBY ROSE",33051000,2001700,S,6404,DZ,8,34.06,272.48,7898671424576,805,DZ,8,34.06,1,90705,11,164019,8,"2023-03-07 00:00:00","2026-03-07 00:00:00",7165405
35230831388753000140550010000146731013513055,31388753000140,14673,851,7898671423623,851,"HB 851 PO BANANA MOOD RUBY ROSE",33049100,2001300,S,6404,DZ,288,19.45,5601.6,7898671423623,851,DZ,288,19.45,1,90705,12,107230103,288,"2023-07-01 00:00:00","2026-07-01 00:00:00",7165505
35230831388753000140550010000146731013513055,31388753000140,14673,855-G1,7900083002799,855-G1,"HB 855-G1 PO COMPACTO MOOD RUBY ROSE",33049100,2001300,S,6404,DZ,600,19.13,11478,7900083002799,855-G1,DZ,600,19.13,1,90705,13,107230042,600,"2023-07-01 00:00:00","2026-07-01 00:00:00",7165605
35230831388753000140550010000146731013513055,31388753000140,14673,855-G2,7898671423111,855-G2,"HB 855-G2 PO COMPACTO MOOD RUBY ROSE",33049100,2001300,S,6404,DZ,600,19.13,11478,7898671423111,855-G2,DZ,600,19.13,1,90705,14,107230046,600,"2023-07-01 00:00:00","2026-07-01 00:00:00",7165705
